"sensor_id","pm25","co2_ppm","ts"
"SEN-0021",34.651,509.608,2026-01-01 09:30:00.000000Z
"SEN-0021",35.255,515.727,2026-01-01 09:45:00.000000Z
"SEN-0021",37.154,528.619,2026-01-01 10:00:00.000000Z
"SEN-0021",36.128,529.865,2026-01-01 10:15:00.000000Z
"SEN-0021",38.165,526.076,2026-01-01 10:30:00.000000Z
"SEN-0021",38.836,521.859,2026-01-01 10:45:00.000000Z
"SEN-0021",40.617,543.72,2026-01-01 11:00:00.000000Z
"SEN-0021",39.911,579.782,2026-01-01 11:15:00.000000Z
"SEN-0021",37.122,539.273,2026-01-01 11:30:00.000000Z
"SEN-0021",41.688,519.39,2026-01-01 11:45:00.000000Z
"SEN-0021",39.931,549.079,2026-01-01 12:00:00.000000Z
"SEN-0021",40.537,592.729,2026-01-01 12:15:00.000000Z
"SEN-0021",42.576,543.511,2026-01-01 12:30:00.000000Z
"SEN-0021",41.245,609.2,2026-01-01 12:45:00.000000Z
"SEN-0021",39.863,572.944,2026-01-01 13:00:00.000000Z
"SEN-0021",43.775,597.966,2026-01-01 13:15:00.000000Z
"SEN-0021",40.426,564.885,2026-01-01 13:30:00.000000Z
"SEN-0021",45.278,579.705,2026-01-01 13:45:00.000000Z
"SEN-0021",45.635,541.336,2026-01-01 14:00:00.000000Z
"SEN-0021",45.241,606.265,2026-01-01 14:15:00.000000Z
"SEN-0021",41.038,558.585,2026-01-01 14:30:00.000000Z
"SEN-0021",43.737,587.046,2026-01-01 14:45:00.000000Z
"SEN-0021",44.099,550.598,2026-01-01 15:00:00.000000Z
"SEN-0021",43.164,580.468,2026-01-01 15:15:00.000000Z
"SEN-0021",41.324,584.547,2026-01-01 15:30:00.000000Z
"SEN-0021",40.914,594.193,2026-01-01 15:45:00.000000Z
"SEN-0021",40.639,573.752,2026-01-01 16:00:00.000000Z
"SEN-0021",41.112,548.313,2026-01-01 16:15:00.000000Z
"SEN-0021",39.597,577.179,2026-01-01 16:30:00.000000Z
"SEN-0021",39.964,562.313,2026-01-01 16:45:00.000000Z
"SEN-0021",39.65,563.575,2026-01-01 17:00:00.000000Z
"SEN-0021",41.881,506.453,2026-01-01 17:15:00.000000Z
"SEN-0021",36.865,538.435,2026-01-01 17:30:00.000000Z
"SEN-0021",34.528,526.471,2026-01-01 17:45:00.000000Z
"SEN-0021",36.717,544.579,2026-01-01 18:00:00.000000Z
"SEN-0021",37.171,497.891,2026-01-01 18:15:00.000000Z
"SEN-0021",38.495,517.612,2026-01-01 18:30:00.000000Z
"SEN-0021",35.208,525.993,2026-01-01 18:45:00.000000Z
"SEN-0021",33.923,516.545,2026-01-01 19:00:00.000000Z
"SEN-0021",36.071,451.396,2026-01-01 19:15:00.000000Z
"SEN-0021",35.651,454.977,2026-01-01 19:30:00.000000Z
"SEN-0021",32.95,427.337,2026-01-01 19:45:00.000000Z
"SEN-0021",34.299,453.317,2026-01-01 20:00:00.000000Z
"SEN-0021",31.615,432.336,2026-01-01 20:15:00.000000Z
"SEN-0021",29.901,466.972,2026-01-01 20:30:00.000000Z
"SEN-0021",32.571,425.626,2026-01-01 20:45:00.000000Z
"SEN-0021",33.721,394.613,2026-01-01 21:00:00.000000Z
"SEN-0021",30.577,399.535,2026-01-01 21:15:00.000000Z
"SEN-0021",31.586,395.415,2026-01-01 21:30:00.000000Z
"SEN-0021",30.351,406.939,2026-01-01 21:45:00.000000Z
"SEN-0021",29.672,404.151,2026-01-01 22:00:00.000000Z
"SEN-0021",25.207,354.371,2026-01-01 22:15:00.000000Z
"SEN-0021",26.455,380.902,2026-01-01 22:30:00.000000Z
"SEN-0021",24.845,362.954,2026-01-01 22:45:00.000000Z
"SEN-0021",27.729,348.565,2026-01-01 23:00:00.000000Z
"SEN-0021",28.429,392.8,2026-01-01 23:15:00.000000Z
"SEN-0021",22.22,345.083,2026-01-01 23:30:00.000000Z
"SEN-0021",28.308,349.248,2026-01-01 23:45:00.000000Z
"SEN-0022",24.354,338.922,2026-01-01 00:00:00.000000Z
"SEN-0022",23.52,286.302,2026-01-01 00:15:00.000000Z
"SEN-0022",18.989,292.959,2026-01-01 00:30:00.000000Z
"SEN-0022",22.973,300.116,2026-01-01 00:45:00.000000Z
"SEN-0022",21.896,297.583,2026-01-01 01:00:00.000000Z
"SEN-0022",21.605,309.047,2026-01-01 01:15:00.000000Z
"SEN-0022",21.201,288.175,2026-01-01 01:30:00.000000Z
"SEN-0022",22.23,304.721,2026-01-01 01:45:00.000000Z
"SEN-0022",23.304,294.007,2026-01-01 02:00:00.000000Z
"SEN-0022",20.503,326.466,2026-01-01 02:15:00.000000Z
"SEN-0022",20.877,269.458,2026-01-01 02:30:00.000000Z
"SEN-0022",19.769,297.028,2026-01-01 02:45:00.000000Z
"SEN-0022",22.794,317.091,2026-01-01 03:00:00.000000Z
"SEN-0022",22.916,297.74,2026-01-01 03:15:00.000000Z
"SEN-0022",19.163,312.662,2026-01-01 03:30:00.000000Z
"SEN-0022",20.202,277.913,2026-01-01 03:45:00.000000Z
"SEN-0022",22.45,335.627,2026-01-01 04:00:00.000000Z
"SEN-0022",20.648,297.111,2026-01-01 04:15:00.000000Z
"SEN-0022",19.977,318.33,2026-01-01 04:30:00.000000Z
"SEN-0022",22.02,353.124,2026-01-01 04:45:00.000000Z
"SEN-0022",18.268,336.795,2026-01-01 05:00:00.000000Z
"SEN-0022",25.421,338.311,2026-01-01 05:15:00.000000Z
"SEN-0022",24.407,365.039,2026-01-01 05:30:00.000000Z
"SEN-0022",22.533,350.474,2026-01-01 05:45:00.000000Z
"SEN-0022",20.066,323.055,2026-01-01 06:00:00.000000Z
"SEN-0022",29.003,401.896,2026-01-01 06:15:00.000000Z
"SEN-0022",24.708,377.034,2026-01-01 06:30:00.000000Z
"SEN-0022",25.543,380.28,2026-01-01 06:45:00.000000Z
"SEN-0022",26.961,417.567,2026-01-01 07:00:00.000000Z
"SEN-0022",32.093,433.557,2026-01-01 07:15:00.000000Z
"SEN-0022",27.183,407.083,2026-01-01 07:30:00.000000Z
"SEN-0022",32.573,413.882,2026-01-01 07:45:00.000000Z
"SEN-0022",27.024,412.071,2026-01-01 08:00:00.000000Z
"SEN-0022",31.815,411.163,2026-01-01 08:15:00.000000Z
"SEN-0022",28.653,421.532,2026-01-01 08:30:00.000000Z
"SEN-0022",33.266,475.286,2026-01-01 08:45:00.000000Z
"SEN-0022",32.802,450.735,2026-01-01 09:00:00.000000Z
"SEN-0022",33.703,444.395,2026-01-01 09:15:00.000000Z
"SEN-0022",29.579,471.747,2026-01-01 09:30:00.000000Z
"SEN-0022",28.792,480.236,2026-01-01 09:45:00.000000Z
"SEN-0022",32.735,475.615,2026-01-01 10:00:00.000000Z
"SEN-0022",32.131,502.631,2026-01-01 10:15:00.000000Z
"SEN-0022",30.9,520.342,2026-01-01 10:30:00.000000Z
"SEN-0022",36.013,491.281,2026-01-01 10:45:00.000000Z
"SEN-0022",35.391,516.838,2026-01-01 11:00:00.000000Z
"SEN-0022",37.204,502.657,2026-01-01 11:15:00.000000Z
"SEN-0022",35.457,519.713,2026-01-01 11:30:00.000000Z
"SEN-0022",36.264,561.928,2026-01-01 11:45:00.000000Z
"SEN-0022",38.509,529.902,2026-01-01 12:00:00.000000Z
"SEN-0022",33.715,552.695,2026-01-01 12:15:00.000000Z
"SEN-0022",39.755,526.453,2026-01-01 12:30:00.000000Z
"SEN-0022",36.347,538.123,2026-01-01 12:45:00.000000Z
"SEN-0022",38.66,548.083,2026-01-01 13:00:00.000000Z
"SEN-0022",37.33,549.009,2026-01-01 13:15:00.000000Z
"SEN-0022",40.881,543.096,2026-01-01 13:30:00.000000Z
"SEN-0022",37.635,529.814,2026-01-01 13:45:00.000000Z
"SEN-0022",39.265,607.041,2026-01-01 14:00:00.000000Z
"SEN-0022",36.108,546.963,2026-01-01 14:15:00.000000Z
"SEN-0022",38.266,522.963,2026-01-01 14:30:00.000000Z
"SEN-0022",41.59,575.634,2026-01-01 14:45:00.000000Z
"SEN-0022",38.905,557.244,2026-01-01 15:00:00.000000Z
"SEN-0022",38.927,528.822,2026-01-01 15:15:00.000000Z
"SEN-0022",36.705,542.586,2026-01-01 15:30:00.000000Z
"SEN-0022",40.718,540.938,2026-01-01 15:45:00.000000Z
"SEN-0022",39.732,519.829,2026-01-01 16:00:00.000000Z
"SEN-0022",36.035,583.332,2026-01-01 16:15:00.000000Z
"SEN-0022",38.353,513.783,2026-01-01 16:30:00.000000Z
"SEN-0022",37.701,559.462,2026-01-01 16:45:00.000000Z
"SEN-0022",38.986,506.486,2026-01-01 17:00:00.000000Z
"SEN-0022",35.111,457.36,2026-01-01 17:15:00.000000Z
"SEN-0022",34.181,489.513,2026-01-01 17:30:00.000000Z
"SEN-0022",31.995,492.988,2026-01-01 17:45:00.000000Z
"SEN-0022",38.597,460.721,2026-01-01 18:00:00.000000Z
"SEN-0022",31.9,452.595,2026-01-01 18:15:00.000000Z
"SEN-0022",37.53,479.693,2026-01-01 18:30:00.000000Z
"SEN-0022",27.566,451.182,2026-01-01 18:45:00.000000Z
"SEN-0022",31.774,429.575,2026-01-01 19:00:00.000000Z
"SEN-0022",29.429,457.56,2026-01-01 19:15:00.000000Z
"SEN-0022",29.7,412.981,2026-01-01 19:30:00.000000Z
"SEN-0022",30.796,437.308,2026-01-01 19:45:00.000000Z
"SEN-0022",26.973,449.268,2026-01-01 20:00:00.000000Z
"SEN-0022",27.834,406.32,2026-01-01 20:15:00.000000Z
"SEN-0022",29.257,410.612,2026-01-01 20:30:00.000000Z
"SEN-0022",28.918,401.055,2026-01-01 20:45:00.000000Z
"SEN-0022",29.039,361.801,2026-01-01 21:00:00.000000Z
"SEN-0022",24.589,388.72,2026-01-01 21:15:00.000000Z
"SEN-0022",23.089,398.491,2026-01-01 21:30:00.000000Z
"SEN-0022",24.499,381.867,2026-01-01 21:45:00.000000Z
"SEN-0022",19.445,352.763,2026-01-01 22:00:00.000000Z
"SEN-0022",22.724,361.764,2026-01-01 22:15:00.000000Z
"SEN-0022",24.876,381.546,2026-01-01 22:30:00.000000Z
"SEN-0022",24.066,314.433,2026-01-01 22:45:00.000000Z
"SEN-0022",24.862,299.08,2026-01-01 23:00:00.000000Z
"SEN-0022",20.965,321.93,2026-01-01 23:15:00.000000Z
"SEN-0022",20.599,322.349,2026-01-01 23:30:00.000000Z
"SEN-0022",22.775,341.514,2026-01-01 23:45:00.000000Z
"SEN-0023",10.906,305.993,2026-01-01 00:00:00.000000Z
"SEN-0023",14.63,334.389,2026-01-01 00:15:00.000000Z
"SEN-0023",14.924,306.838,2026-01-01 00:30:00.000000Z
"SEN-0023",10.283,318.248,2026-01-01 00:45:00.000000Z
"SEN-0023",12.266,328.406,2026-01-01 01:00:00.000000Z
"SEN-0023",15.127,336.065,2026-01-01 01:15:00.000000Z
"SEN-0023",10.494,287.125,2026-01-01 01:30:00.000000Z
"SEN-0023",15.708,269.605,2026-01-01 01:45:00.000000Z
"SEN-0023",14.734,297.707,2026-01-01 02:00:00.000000Z
"SEN-0023",11.397,291.524,2026-01-01 02:15:00.000000Z
"SEN-0023",12.686,319.589,2026-01-01 02:30:00.000000Z
"SEN-0023",13.855,279.475,2026-01-01 02:45:00.000000Z
"SEN-0023",12.705,332.032,2026-01-01 03:00:00.000000Z
"SEN-0023",15.453,289.735,2026-01-01 03:15:00.000000Z
"SEN-0023",12.687,322.819,2026-01-01 03:30:00.000000Z
"SEN-0023",15.485,288.916,2026-01-01 03:45:00.000000Z
"SEN-0023",13.848,310.094,2026-01-01 04:00:00.000000Z
"SEN-0023",12.882,338.246,2026-01-01 04:15:00.000000Z
"SEN-0023",16.912,345.558,2026-01-01 04:30:00.000000Z
"SEN-0023",12.718,304.312,2026-01-01 04:45:00.000000Z
"SEN-0023",14.031,323.958,2026-01-01 05:00:00.000000Z
"SEN-0023",13.992,337.008,2026-01-01 05:15:00.000000Z
"SEN-0023",13.289,375.016,2026-01-01 05:30:00.000000Z
"SEN-0023",17.128,357.448,2026-01-01 05:45:00.000000Z
"SEN-0023",16.036,376.375,2026-01-01 06:00:00.000000Z
"SEN-0023",13.377,364.557,2026-01-01 06:15:00.000000Z
"SEN-0023",17.152,399.028,2026-01-01 06:30:00.000000Z
"SEN-0023",10.935,423.918,2026-01-01 06:45:00.000000Z
"SEN-0023",17.096,391.536,2026-01-01 07:00:00.000000Z
"SEN-0023",16.842,421.651,2026-01-01 07:15:00.000000Z
"SEN-0023",15.19,399.899,2026-01-01 07:30:00.000000Z
"SEN-0023",18.746,449.955,2026-01-01 07:45:00.000000Z
"SEN-0023",15.747,434.683,2026-01-01 08:00:00.000000Z
"SEN-0023",16.892,451.885,2026-01-01 08:15:00.000000Z
"SEN-0023",17.328,438.178,2026-01-01 08:30:00.000000Z
"SEN-0023",15.064,469.062,2026-01-01 08:45:00.000000Z
"SEN-0023",21.102,494.613,2026-01-01 09:00:00.000000Z
"SEN-0023",16.574,470.145,2026-01-01 09:15:00.000000Z
"SEN-0023",21.594,439.8,2026-01-01 09:30:00.000000Z
"SEN-0023",19.737,527.514,2026-01-01 09:45:00.000000Z
"SEN-0023",25.081,479.311,2026-01-01 10:00:00.000000Z
"SEN-0023",15.63,534.23,2026-01-01 10:15:00.000000Z
"SEN-0023",19.204,552.685,2026-01-01 10:30:00.000000Z
"SEN-0023",22.765,537.291,2026-01-01 10:45:00.000000Z
"SEN-0023",19.921,547.987,2026-01-01 11:00:00.000000Z
"SEN-0023",20.003,508.477,2026-01-01 11:15:00.000000Z
"SEN-0023",20.845,579.78,2026-01-01 11:30:00.000000Z
"SEN-0023",20.038,546.946,2026-01-01 11:45:00.000000Z
"SEN-0023",21.434,530.707,2026-01-01 12:00:00.000000Z
"SEN-0023",18.32,534.892,2026-01-01 12:15:00.000000Z
"SEN-0023",15.906,558.289,2026-01-01 12:30:00.000000Z
"SEN-0023",21.124,589.077,2026-01-01 12:45:00.000000Z
"SEN-0023",22.664,546.341,2026-01-01 13:00:00.000000Z
"SEN-0023",20.637,537.515,2026-01-01 13:15:00.000000Z
"SEN-0023",20.12,559.719,2026-01-01 13:30:00.000000Z
"SEN-0023",25.23,560.499,2026-01-01 13:45:00.000000Z
"SEN-0023",19.422,539.764,2026-01-01 14:00:00.000000Z
"SEN-0023",22.397,577.534,2026-01-01 14:15:00.000000Z
"SEN-0023",20.923,551.491,2026-01-01 14:30:00.000000Z
"SEN-0023",17.399,559.264,2026-01-01 14:45:00.000000Z
"SEN-0023",22.871,539.349,2026-01-01 15:00:00.000000Z
"SEN-0023",20.793,555.236,2026-01-01 15:15:00.000000Z
"SEN-0023",17.842,550.321,2026-01-01 15:30:00.000000Z
"SEN-0023",22.086,560.758,2026-01-01 15:45:00.000000Z
"SEN-0023",20.624,565.635,2026-01-01 16:00:00.000000Z
"SEN-0023",23.168,552.453,2026-01-01 16:15:00.000000Z
"SEN-0023",18.27,540.997,2026-01-01 16:30:00.000000Z
"SEN-0023",23.131,534.712,2026-01-01 16:45:00.000000Z
"SEN-0023",20.314,480.629,2026-01-01 17:00:00.000000Z
"SEN-0023",19.39,521.076,2026-01-01 17:15:00.000000Z
"SEN-0023",16.533,518.459,2026-01-01 17:30:00.000000Z
"SEN-0023",18.506,506.998,2026-01-01 17:45:00.000000Z
"SEN-0023",18.913,511.7,2026-01-01 18:00:00.000000Z
"SEN-0023",16.33,470.26,2026-01-01 18:15:00.000000Z
"SEN-0023",18.881,455.874,2026-01-01 18:30:00.000000Z
"SEN-0023",19.143,499.33,2026-01-01 18:45:00.000000Z
"SEN-0023",19.012,460.971,2026-01-01 19:00:00.000000Z
"SEN-0023",16.229,451.526,2026-01-01 19:15:00.000000Z
"SEN-0023",19.134,437.631,2026-01-01 19:30:00.000000Z
"SEN-0023",16.12,465.057,2026-01-01 19:45:00.000000Z
"SEN-0023",19.687,436.393,2026-01-01 20:00:00.000000Z
"SEN-0023",19.59,400.126,2026-01-01 20:15:00.000000Z
"SEN-0023",17.908,446.418,2026-01-01 20:30:00.000000Z
"SEN-0023",13.587,423.954,2026-01-01 20:45:00.000000Z
"SEN-0023",14.415,390.462,2026-01-01 21:00:00.000000Z
"SEN-0023",13.735,431.528,2026-01-01 21:15:00.000000Z
"SEN-0023",14.057,364.184,2026-01-01 21:30:00.000000Z
"SEN-0023",16.956,388.042,2026-01-01 21:45:00.000000Z
"SEN-0023",12.113,387.785,2026-01-01 22:00:00.000000Z
"SEN-0023",17.005,388.457,2026-01-01 22:15:00.000000Z
"SEN-0023",15.083,343.266,2026-01-01 22:30:00.000000Z
"SEN-0023",13.017,318.865,2026-01-01 22:45:00.000000Z
"SEN-0023",16.622,352.479,2026-01-01 23:00:00.000000Z
"SEN-0023",9.615,285.04,2026-01-01 23:15:00.000000Z
"SEN-0023",15.29,328.345,2026-01-01 23:30:00.000000Z
"SEN-0023",9.131,300.662,2026-01-01 23:45:00.000000Z
"SEN-0024",18.244,413.186,2026-01-01 00:00:00.000000Z
"SEN-0024",19.417,425.696,2026-01-01 00:15:00.000000Z
"SEN-0024",20.45,408.389,2026-01-01 00:30:00.000000Z
"SEN-0024",19.02,421.511,2026-01-01 00:45:00.000000Z
"SEN-0024",18.091,419.819,2026-01-01 01:00:00.000000Z
"SEN-0024",17.73,405.415,2026-01-01 01:15:00.000000Z
"SEN-0024",19.247,417.109,2026-01-01 01:30:00.000000Z
"SEN-0024",17.736,431.495,2026-01-01 01:45:00.000000Z
"SEN-0024",19.898,417.556,2026-01-01 02:00:00.000000Z
"SEN-0024",18.017,397.076,2026-01-01 02:15:00.000000Z
"SEN-0024",20.224,400.397,2026-01-01 02:30:00.000000Z
"SEN-0024",22.274,402.815,2026-01-01 02:45:00.000000Z
"SEN-0024",18.542,409.949,2026-01-01 03:00:00.000000Z
"SEN-0024",17.552,439.142,2026-01-01 03:15:00.000000Z
"SEN-0024",19.12,407.078,2026-01-01 03:30:00.000000Z
"SEN-0024",20.38,409.55,2026-01-01 03:45:00.000000Z
"SEN-0024",22.42,439.509,2026-01-01 04:00:00.000000Z
"SEN-0024",19.98,455.832,2026-01-01 04:15:00.000000Z
"SEN-0024",18.676,452.692,2026-01-01 04:30:00.000000Z
"SEN-0024",18.763,485.478,2026-01-01 04:45:00.000000Z
"SEN-0024",19.671,459.829,2026-01-01 05:00:00.000000Z
"SEN-0024",20.388,458.789,2026-01-01 05:15:00.000000Z
"SEN-0024",21.833,442.679,2026-01-01 05:30:00.000000Z
"SEN-0024",24.431,477.435,2026-01-01 05:45:00.000000Z
"SEN-0024",19.352,514.392,2026-01-01 06:00:00.000000Z
"SEN-0024",21.11,506.327,2026-01-01 06:15:00.000000Z
"SEN-0024",23.168,483.342,2026-01-01 06:30:00.000000Z
"SEN-0024",18.41,516.109,2026-01-01 06:45:00.000000Z
"SEN-0024",23.475,497.135,2026-01-01 07:00:00.000000Z
"SEN-0024",21.991,566.522,2026-01-01 07:15:00.000000Z
"SEN-0024",24.662,515.463,2026-01-01 07:30:00.000000Z
"SEN-0024",23.607,548.621,2026-01-01 07:45:00.000000Z
"SEN-0024",27.62,625.347,2026-01-01 08:00:00.000000Z
"SEN-0024",21.541,581.176,2026-01-01 08:15:00.000000Z
"SEN-0024",28.953,627.214,2026-01-01 08:30:00.000000Z
"SEN-0024",27.857,574.38,2026-01-01 08:45:00.000000Z
"SEN-0024",29.77,591.914,2026-01-01 09:00:00.000000Z
"SEN-0024",24.024,643.366,2026-01-01 09:15:00.000000Z
"SEN-0024",31.055,660.925,2026-01-01 09:30:00.000000Z
"SEN-0024",25.663,683.764,2026-01-01 09:45:00.000000Z
"SEN-0024",29.367,659.164,2026-01-01 10:00:00.000000Z
"SEN-0024",30.592,705.134,2026-01-01 10:15:00.000000Z
"SEN-0024",28.179,690.737,2026-01-01 10:30:00.000000Z
"SEN-0024",32.955,690.292,2026-01-01 10:45:00.000000Z
"SEN-0024",25.757,708.444,2026-01-01 11:00:00.000000Z
"SEN-0024",29.942,749.637,2026-01-01 11:15:00.000000Z
"SEN-0024",35.725,726.069,2026-01-01 11:30:00.000000Z
"SEN-0024",32.149,712.224,2026-01-01 11:45:00.000000Z
"SEN-0024",32.322,710.85,2026-01-01 12:00:00.000000Z
"SEN-0024",27.441,698.978,2026-01-01 12:15:00.000000Z
"SEN-0024",30.714,754.811,2026-01-01 12:30:00.000000Z
"SEN-0024",30.516,736.353,2026-01-01 12:45:00.000000Z
"SEN-0024",34.335,796.408,2026-01-01 13:00:00.000000Z
"SEN-0024",33.908,764.011,2026-01-01 13:15:00.000000Z
"SEN-0024",32.933,745.089,2026-01-01 13:30:00.000000Z
"SEN-0024",32.772,746.146,2026-01-01 13:45:00.000000Z
"SEN-0024",33.881,757.017,2026-01-01 14:00:00.000000Z
"SEN-0024",32.753,789.766,2026-01-01 14:15:00.000000Z
"SEN-0024",31.784,729.328,2026-01-01 14:30:00.000000Z
"SEN-0024",35.834,733.956,2026-01-01 14:45:00.000000Z
"SEN-0024",33.678,722.665,2026-01-01 15:00:00.000000Z
"SEN-0024",33.411,726.765,2026-01-01 15:15:00.000000Z
"SEN-0024",34.354,734.342,2026-01-01 15:30:00.000000Z
"SEN-0024",34.221,747.362,2026-01-01 15:45:00.000000Z
"SEN-0024",30.778,726.214,2026-01-01 16:00:00.000000Z
"SEN-0024",35.777,739.042,2026-01-01 16:15:00.000000Z
"SEN-0024",30.484,726.32,2026-01-01 16:30:00.000000Z
"SEN-0024",27.383,698.67,2026-01-01 16:45:00.000000Z
"SEN-0024",28.687,709.506,2026-01-01 17:00:00.000000Z
"SEN-0024",30.439,698.534,2026-01-01 17:15:00.000000Z
"SEN-0024",33.177,659.774,2026-01-01 17:30:00.000000Z
"SEN-0024",27.802,672.417,2026-01-01 17:45:00.000000Z
"SEN-0024",30.193,677.314,2026-01-01 18:00:00.000000Z
"SEN-0024",28.025,656.006,2026-01-01 18:15:00.000000Z
"SEN-0024",28.435,649.746,2026-01-01 18:30:00.000000Z
"SEN-0024",27.15,618.438,2026-01-01 18:45:00.000000Z
"SEN-0024",28.273,624.468,2026-01-01 19:00:00.000000Z
"SEN-0024",25.931,629.717,2026-01-01 19:15:00.000000Z
"SEN-0024",29.314,635.191,2026-01-01 19:30:00.000000Z
"SEN-0024",25.057,619.873,2026-01-01 19:45:00.000000Z
"SEN-0024",22.384,592.674,2026-01-01 20:00:00.000000Z
"SEN-0024",25.746,572.386,2026-01-01 20:15:00.000000Z
"SEN-0024",23.271,551.325,2026-01-01 20:30:00.000000Z
"SEN-0024",24.736,576.123,2026-01-01 20:45:00.000000Z
"SEN-0024",21.9,492.43,2026-01-01 21:00:00.000000Z
"SEN-0024",22.112,557.244,2026-01-01 21:15:00.000000Z
"SEN-0024",17.686,499.184,2026-01-01 21:30:00.000000Z
"SEN-0024",23.742,503.875,2026-01-01 21:45:00.000000Z
"SEN-0024",21.466,501.492,2026-01-01 22:00:00.000000Z
"SEN-0024",21.715,441.107,2026-01-01 22:15:00.000000Z
"SEN-0024",22.237,455.446,2026-01-01 22:30:00.000000Z
"SEN-0024",21.381,442.509,2026-01-01 22:45:00.000000Z
"SEN-0024",19.645,467.645,2026-01-01 23:00:00.000000Z
"SEN-0024",18.584,414.436,2026-01-01 23:15:00.000000Z
"SEN-0024",24.566,466.813,2026-01-01 23:30:00.000000Z
"SEN-0024",21.864,421.227,2026-01-01 23:45:00.000000Z
"SEN-0025",15.793,478.655,2026-01-01 00:00:00.000000Z
"SEN-0025",15.92,448.144,2026-01-01 00:15:00.000000Z
"SEN-0025",19.34,442.623,2026-01-01 00:30:00.000000Z
"SEN-0025",19.003,443.843,2026-01-01 00:45:00.000000Z
"SEN-0025",19.209,420.857,2026-01-01 01:00:00.000000Z
"SEN-0025",16.25,457.652,2026-01-01 01:15:00.000000Z
"SEN-0025",16.139,473.12,2026-01-01 01:30:00.000000Z
"SEN-0025",15.467,464.163,2026-01-01 01:45:00.000000Z
"SEN-0025",16.3,413.613,2026-01-01 02:00:00.000000Z
"SEN-0025",16.208,426.949,2026-01-01 02:15:00.000000Z
"SEN-0025",17.466,443.512,2026-01-01 02:30:00.000000Z
"SEN-0025",16.991,436.248,2026-01-01 02:45:00.000000Z
"SEN-0025",15.87,449.875,2026-01-01 03:00:00.000000Z
"SEN-0025",16.545,459.859,2026-01-01 03:15:00.000000Z
"SEN-0025",18.508,460.68,2026-01-01 03:30:00.000000Z
"SEN-0025",18.138,460.323,2026-01-01 03:45:00.000000Z
"SEN-0025",18.25,473.672,2026-01-01 04:00:00.000000Z
"SEN-0025",19.78,425.088,2026-01-01 04:15:00.000000Z
"SEN-0025",17.933,493.701,2026-01-01 04:30:00.000000Z
"SEN-0025",18.51,461.348,2026-01-01 04:45:00.000000Z
"SEN-0025",20.236,476.419,2026-01-01 05:00:00.000000Z
"SEN-0025",18.124,510.375,2026-01-01 05:15:00.000000Z
"SEN-0025",20.692,519.385,2026-01-01 05:30:00.000000Z
"SEN-0025",22.554,537.871,2026-01-01 05:45:00.000000Z
"SEN-0025",18.515,537.981,2026-01-01 06:00:00.000000Z
"SEN-0025",20.065,529.945,2026-01-01 06:15:00.000000Z
"SEN-0025",21.6,552.459,2026-01-01 06:30:00.000000Z
"SEN-0025",21.742,542.962,2026-01-01 06:45:00.000000Z
"SEN-0025",20.313,574.551,2026-01-01 07:00:00.000000Z
"SEN-0025",21.731,583.174,2026-01-01 07:15:00.000000Z
"SEN-0025",24.301,566.905,2026-01-01 07:30:00.000000Z
"SEN-0025",26.688,628.791,2026-01-01 07:45:00.000000Z
"SEN-0025",25.463,596.91,2026-01-01 08:00:00.000000Z
"SEN-0025",23.186,642.874,2026-01-01 08:15:00.000000Z
"SEN-0025",26.284,623.285,2026-01-01 08:30:00.000000Z
"SEN-0025",24.527,651.079,2026-01-01 08:45:00.000000Z
"SEN-0025",28.398,689.156,2026-01-01 09:00:00.000000Z
"SEN-0025",27.131,674.519,2026-01-01 09:15:00.000000Z
"SEN-0025",25.537,717.29,2026-01-01 09:30:00.000000Z
"SEN-0025",29.797,700.665,2026-01-01 09:45:00.000000Z
"SEN-0025",30.302,711.067,2026-01-01 10:00:00.000000Z
"SEN-0025",26.697,710.775,2026-01-01 10:15:00.000000Z
"SEN-0025",28.586,717.089,2026-01-01 10:30:00.000000Z
"SEN-0025",31.095,776.526,2026-01-01 10:45:00.000000Z
"SEN-0025",29.06,764.86,2026-01-01 11:00:00.000000Z
"SEN-0025",31.944,741.933,2026-01-01 11:15:00.000000Z
"SEN-0025",31.242,779.16,2026-01-01 11:30:00.000000Z
"SEN-0025",30.982,782.715,2026-01-01 11:45:00.000000Z
"SEN-0025",34.04,753.253,2026-01-01 12:00:00.000000Z
"SEN-0025",29.46,779.393,2026-01-01 12:15:00.000000Z
"SEN-0025",30.279,753.547,2026-01-01 12:30:00.000000Z
"SEN-0025",32.5,757.964,2026-01-01 12:45:00.000000Z
"SEN-0025",35.216,805.786,2026-01-01 13:00:00.000000Z
"SEN-0025",31.402,796.287,2026-01-01 13:15:00.000000Z
"SEN-0025",32.67,790.439,2026-01-01 13:30:00.000000Z
"SEN-0025",34.671,829.81,2026-01-01 13:45:00.000000Z
"SEN-0025",29.629,813.634,2026-01-01 14:00:00.000000Z
"SEN-0025",32.193,799,2026-01-01 14:15:00.000000Z
"SEN-0025",35.491,774.305,2026-01-01 14:30:00.000000Z
"SEN-0025",34.929,808.825,2026-01-01 14:45:00.000000Z
"SEN-0025",28.531,817.452,2026-01-01 15:00:00.000000Z
"SEN-0025",29.606,780.834,2026-01-01 15:15:00.000000Z
"SEN-0025",33.504,781.4,2026-01-01 15:30:00.000000Z
"SEN-0025",33.298,787.952,2026-01-01 15:45:00.000000Z
"SEN-0025",30.43,764.184,2026-01-01 16:00:00.000000Z
